This run aims to check if discrepancy is less than 0.0192
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
29,    	0.626620247587,     	0.016992253929,     	0.028570250282,     	0.611930300492,     	2096,  	2228,  	133,   	
30,    	0.599592649918,     	0.014245707084,     	0.025816131653,     	0.587272637511,     	2229,  	2367,  	139,   	
31,    	0.575279329209,     	0.01388565898,      	0.024318733343,     	0.563000968232,     	2368,  	2508,  	141,   	
32,    	0.55092721219,      	0.013951911238,     	0.029074235854,     	0.538859256379,     	2509,  	2650,  	142,   	
33,    	0.527214403039,     	0.013497452044,     	0.024419103366,     	0.515538347531,     	2651,  	2798,  	148,   	
34,    	0.502814407854,     	0.014753241775,     	0.023904279129,     	0.489426009369,     	2799,  	2942,  	144,   	
35,    	0.47607304939,      	0.015406744888,     	0.025727632283,     	0.462669663427,     	2943,  	3091,  	149,   	
36,    	0.451111215706,     	0.013339431933,     	0.022998123225,     	0.438993677971,     	3092,  	3246,  	155,   	
37,    	0.426258668781,     	0.014705425347,     	0.02361891866,      	0.413308741034,     	3247,  	3399,  	153,   	
38,    	0.402087818282,     	0.012950228883,     	0.02667106437,      	0.390881349505,     	3400,  	3553,  	154,   	
39,    	0.379127878221,     	0.013579882312,     	0.022736366495,     	0.366880677428,     	3554,  	3714,  	161,   	
40,    	0.354399485759,     	0.014458294692,     	0.020003942832,     	0.341236020353,     	3715,  	3872,  	158,   	
41,    	0.32919090197,      	0.013939362783,     	0.024177755439,     	0.316904880452,     	3873,  	4031,  	159,   	
42,    	0.304290817298,     	0.014561068712,     	0.023193947477,     	0.291688662543,     	4032,  	4195,  	164,   	
43,    	0.280230834258,     	0.013229966495,     	0.021787810309,     	0.268386988818,     	4196,  	4356,  	161,   	
44,    	0.258126247951,     	0.011883256222,     	0.020879884351,     	0.246846339066,     	4357,  	4521,  	165,   	
45,    	0.234677740409,     	0.014046112054,     	0.021356305474,     	0.222420940264,     	4522,  	4689,  	168,   	
46,    	0.212819974741,     	0.011129159061,     	0.023045957175,     	0.202721566713,     	4690,  	4857,  	168,   	
47,    	0.190045235455,     	0.014639492778,     	0.019637245364,     	0.17737198996,      	4858,  	5030,  	173,   	
48,    	0.164075431816,     	0.01536394588,      	0.024004968251,     	0.150774488043,     	5031,  	5196,  	166,   	
49,    	0.137078497746,     	0.015835715936,     	0.022933454846,     	0.123368403056,     	5197,  	5362,  	166,   	
50,    	0.109750529723,     	0.015735792103,     	0.015831205616,     	0.096126063637,     	5363,  	5536,  	174,   	
51,    	0.087677039334,     	0.009773300004,     	0.01466164529,      	0.078592914188,     	5537,  	5713,  	177,   	
52,    	0.067792815959,     	0.012504452346,     	0.022248467268,     	0.056964828535,     	5714,  	5890,  	177,   	
53,    	0.047545819602,     	0.010901326562,     	0.021451839062,     	0.039320514565,     	5891,  	6075,  	185,   	
54,    	0.02725123024,      	0.01396019712,      	0.018430730283,     	0.015161812582,     	6076,  	6247,  	172,   	
55,    	0.007412154637,     	0.008950966905,     	0.017158345906,     	-0.000339587666,    	6248,  	6457,  	210,   	
